client_id,canonical_name,recorded_name,bucket,expected_alert,expected_tier,name_noise,pan_present,reason,linked_watchlist_id
C1855,Satpura Logistics India Pvt Ltd,Satpura Logistics India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1907,Zoya Saxena,Zoya Saxena,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1433,Satpura Capital Pvt Ltd,Satpura Capital Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2618,Nikhil Kulkarni,Nikhil Kulkarni,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1162,Anil Firojiya,Anil Firojiya,D_TRUE_PEP,1,EDD,none,1,"Sitting MP (Bharatiya Janata Party) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q28794082
C2451,Anantara Textiles Pvt Ltd,Anantara Textiles Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2064,Manav Chatterjee,Manav Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1674,Rahul Sethi,Rahul Sethi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1472,Nilgiri Infra Ltd,Nilgiri Infra Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1865,Imran Nair,Imran Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2141,Karan Bose,Karan Bose,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1769,Arjun Mehta,Arjun Mehta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1067,Mukesh Kumar Khare,Mukesh Kumar Khare,B_FP_PAN_MISMATCH,0,NONE,none,0,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-6c5f14a33a2f3f994622fd5b9b813e40c7ec69bd
C1968,Aman Menon,Aman Menon,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1077,Raghuhari Yogeshkumar Saraf,Raghuhari Yogeshkumar Saraf,B_FP_PAN_MISMATCH,0,NONE,none,0,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-6712f10aa1135b297dd9777f4e7cb134bfd01304
C2514,Meera Kulkarni,Meera Kulkarni,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2222,Rehan Bhatt,Rehan Bhatt,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1221,Salim Bose,Salim Bose,F_FP_UAPA_ALIAS,0,NONE,none,1,Matches the bare UAPA alias 'Salim'. Single-token / common-name aliases must never trigger alone.,
C2723,Satpura Holdings Pvt Ltd,Satpura Holdings Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2347,Nikhil Kulkarni,Nikhil Kulkarni,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2602,Deepak Rao,Deepak Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2539,Satpura Industries India Pvt Ltd,Satpura Industries India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2979,Farah Trivedi,Farah Trivedi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2910,Divya Nair,Divya Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1498,Aravali Ventures Ltd,Aravali Ventures Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1551,Aman Vaidya,Aman Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1615,Aravali Logistics LLP,Aravali Logistics LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1408,Nikhil Nair,Nikhil Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2504,Manav Sethi,Manav Sethi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1281,Nilgiri Infra Pvt Ltd,Nilgiri Infra Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2955,Tanvi Deshmukh,Tanvi Deshmukh,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1153,Bharatsinhji Shankarji Dabhi,Bharatsinhji Shankarji Dabhi,D_TRUE_PEP,1,EDD,none,1,"Sitting MP (Bharatiya Janata Party) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q4901258
C2633,Aravali Exports Ltd,Aravali Exports Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1381,Nisha Sengupta,Nisha Sengupta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2049,Divya Kulkarni,Divya Kulkarni,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1627,Gaurav Ghosh,Gaurav Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1045,Anandilal Chanda HUF,Anandilal Chanda HUF,A_TRUE_SANCTION,1,HIGH,none,1,PAN exact-matches an active NSE/SEBI debarment (corporate),in-nse-deb-256a9820e827abad3f1beac8da6b8481e3c6c84b
C2429,Rehan Malhotra,Rehan Malhotra,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1249,Nikhil Joshi,Nikhil Joshi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1715,Manav Rao,Manav Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1960,Deepak Chatterjee,Deepak Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2303,Deepak Dutta,Deepak Dutta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2486,Gaurav Mehta,Gaurav Mehta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2787,Isha Iyer,Isha Iyer,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2527,Aravali Textiles LLP,Aravali Textiles LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2199,Farah Iyer,Farah Iyer,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1504,Kunal Malhotra,Kunal Malhotra,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2355,Nilgiri Industries LLP,Nilgiri Industries LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1222,Muhammad Waseem,MUHAMMAD WASEEM,F_FP_UAPA_ALIAS,0,NONE,case,1,Matches the bare UAPA alias 'Muhammad Waseem'. Single-token / common-name aliases must never trigger alone.,
C2389,Kavya Bhatt,Kavya Bhatt,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2426,Neha Rao,Neha Rao,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2562,Sneha Kulkarni,Sneha Kulkarni,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2401,Anantara Industries LLP,Anantara Industries LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1365,Nikhil Sengupta,Nikhil Sengupta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1817,Preeti Trivedi,Preeti Trivedi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2569,Zoya Mehta,Zoya Mehta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1895,Siddharth Menon,Siddharth Menon,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1416,Konark Enterprises LLP,Konark Enterprises LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2818,Chandra Textiles LLP,Chandra Textiles LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1319,Isha Iyer,Isha Iyer,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2208,Anjali Chauhan,Anjali Chauhan,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1539,Chandra Capital Pvt Ltd,Chandra Capital Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1182,Shri Sohrab Ali Khan,Shri Khan,E_TRUE_RCA,1,EDD_LITE,drop_middle,1,Relative/close associate of a PEP (Sabha family graph),in-sansad-ba6294167b62249cb7f2132bfaa13c560f2cdaf7
C1545,Karan Bhardwaj,Karan Bhardwaj,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2309,Satpura Enterprises LLP,Satpura Enterprises LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2339,Sanjay Rao,Sanjay Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1499,Meera Bhattacharya,Meera Bhattacharya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2447,Karan Trivedi,Karan Trivedi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2120,Nilgiri Ventures Pvt Ltd,Nilgiri Ventures Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1807,Kavya Malhotra,Kavya Malhotra,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1399,Varun Iyer,Varun Iyer,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1784,Satpura Infra Pvt Ltd,Satpura Infra Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1686,Tanvi Nair,Tanvi Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2521,Siddharth Ghosh,Siddharth Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1913,Sundara Holdings LLP,Sundara Holdings LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1569,Sundara Ventures India Pvt Ltd,Sundara Ventures India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2756,Nilgiri Chemicals Ltd,Nilgiri Chemicals Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2241,Meera Trivedi,Meera Trivedi,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2380,Bhaskar Ventures LLP,Bhaskar Ventures LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2072,Sneha Vaidya,Sneha Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2677,Nisha Vaidya,Nisha Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1070,Kishor Sharma,Kishor Sharma,B_FP_PAN_MISMATCH,0,NONE,none,1,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-c72ad09f2dfbd9fd4e8650b55d0eb0036b7f819a
C1723,Chandra Capital Ltd,Chandra Capital Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1628,Sanjay Bhattacharya,Sanjay Bhattacharya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2595,Kavya Bhatt,Kavya Bhatt,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2217,Anantara Chemicals LLP,Anantara Chemicals LLP,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2606,Sneha Nair,Sneha Nair,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2850,Anantara Industries Pvt Ltd,Anantara Industries Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2885,Pooja Ghosh,Pooja Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1236,Maulana Imdadullah,I. Maulana,F_FP_UAPA_ALIAS,0,NONE,reorder+initials,1,Matches the bare UAPA alias 'Maulana Imdadullah'. Single-token / common-name aliases must never trigger alone.,
C2825,Bhaskar Holdings LLP,Bhaskar Holdings LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1554,Rahul Vaidya,Rahul Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1963,Nilgiri Capital Pvt Ltd,Nilgiri Capital Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2084,Bhaskar Infra Ltd,Bhaskar Infra Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1509,Karan Bhattacharya,Karan Bhattacharya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2844,Anantara Capital Ltd,Anantara Capital Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1039,Shri Abhishek S. Chauhan,Shri Abhishek S. Chauhan,A_TRUE_SANCTION,1,HIGH,none,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-4f13268533dd075ab2771a78ddfd9e9f6cafec3d
C1205,Shrimati Harpreet Kaur,s. h. kaur,E_TRUE_RCA,1,EDD_LITE,initials+case,1,Relative/close associate of a PEP (Sabha family graph),in-sansad-b98e48d78cc121d83b889ded8a855d56c702a3cf
C2918,Sanjay Ghosh,Sanjay Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2107,Meridian Textiles India Pvt Ltd,Meridian Textiles India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1033,Mr. Rakesh Sethi,"Sethi, Mr. Rakesh",A_TRUE_SANCTION,1,HIGH,reorder,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-32d572bfb0b886583b0e7a35be668f75161f287b
C2406,Zoya Sethi,Zoya Sethi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2922,Siddharth Chatterjee,Siddharth Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1008,Om Prakash Modi,Om Prakash Modi,A_TRUE_SANCTION,1,HIGH,none,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-5f46e8670d1dbd6111cb8efec571e2a941bbdbb9
C1705,Anantara Infra Pvt Ltd,Anantara Infra Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1641,Rehan Bhatt,Rehan Bhatt,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2724,Konark Chemicals Pvt Ltd,Konark Chemicals Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1901,Meridian Holdings Ltd,Meridian Holdings Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1478,Deepak Mehta,Deepak Mehta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1134,Lakshmi Devi,Lakshmi Devi,C_FP_PEP_COLLISION,0,NONE,typo,1,Name on BOTH the PEP register and the debarred list; the two sources share no identifier -> must not auto-link,
C1756,Vindhya Enterprises LLP,Vindhya Enterprises LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2156,Konark Holdings LLP,Konark Holdings LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1240,Latram Mehta,Latram Mehta,F_FP_UAPA_ALIAS,0,NONE,none,0,Matches the bare UAPA alias 'Latram'. Single-token / common-name aliases must never trigger alone.,
C2136,Zenith Industries Ltd,Zenith Industries Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2812,Kaveri Exports India Pvt Ltd,Kaveri Exports India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2166,Kunal Chatterjee,Kunal Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1558,Sanjay Iyer,Sanjay Iyer,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2431,Bhaskar Holdings Ltd,Bhaskar Holdings Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2566,Satpura Capital LLP,Satpura Capital LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2140,Kaveri Enterprises India Pvt Ltd,Kaveri Enterprises India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1928,Aman Sengupta,Aman Sengupta,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2110,Nisha Chatterjee,Nisha Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1005,Shri Bhardwaj Muni Tripathi,Shri Bhardwaj Muni Tripathi,A_TRUE_SANCTION,1,HIGH,none,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-b912dcff8a93d148ce1f7438c9e63c4b559dc2f9
C2265,Arjun Bhattacharya,Arjun Bhattacharya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2000,Imran Reddy,Imran Reddy,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1591,Vikram Bhatt,Vikram Bhatt,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1559,Kavya Sethi,Kavya Sethi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1259,Vindhya Chemicals Ltd,Vindhya Chemicals Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1246,Zaffar Hussain Bhat,Zaffar Hussain Bhat,G_TRUE_UAPA,1,CRITICAL,none,1,Full-name match to a UAPA 4th-schedule designated individual (canonical: Zaffar Hussain Bhat),NK-3nX5FzVYTXYZjSHq5nbPoJ
C1697,Varun Dutta,Varun Dutta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2377,Vindhya Infra Pvt Ltd,Vindhya Infra Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2657,Swati Nair,Swati Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2585,Kavya Rao,Kavya Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2542,Neha Bhattacharya,Neha Bhattacharya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2547,Anantara Infra India Pvt Ltd,Anantara Infra India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2730,Karan Vaidya,Karan Vaidya,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2448,Meera Menon,Meera Menon,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1340,Meridian Logistics Ltd,Meridian Logistics Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1939,Rahul Bhardwaj,Rahul Bhardwaj,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2981,Tanvi Iyer,Tanvi Iyer,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1378,Anjali Bhatt,Anjali Bhatt,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1252,Ananya Kulkarni,Ananya Kulkarni,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1270,Anantara Chemicals LLP,Anantara Chemicals LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2242,Gaurav Sengupta,Gaurav Sengupta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1645,Pooja Saxena,Pooja Saxena,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2495,Karan Nair,Karan Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1151,Durgadas D D Uikey,"Uikey, Durgadas",D_TRUE_PEP,1,EDD,drop_middle+reorder,1,"Sitting MP (Bharatiya Janata Party) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q64006793
C2737,Kaveri Infra Pvt Ltd,Kaveri Infra Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2031,Aman Nair,Aman Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1936,Karan Vaidya,Karan Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1691,Anantara Logistics Ltd,Anantara Logistics Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1149,Sasikanth Senthil,Sasikanth Senthil,D_TRUE_PEP,1,EDD,none,0,"Sitting MP (Indian National Congress) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q125555517
C1835,Deepak Rao,Deepak Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2399,Aravali Ventures LLP,Aravali Ventures LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2413,Meridian Infra India Pvt Ltd,Meridian Infra India Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2845,Pooja Mehta,Pooja Mehta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2145,Sundara Holdings LLP,Sundara Holdings LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2635,Rahul Saxena,Rahul Saxena,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2957,Gaurav Trivedi,Gaurav Trivedi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2216,Ananya Bhattacharya,Ananya Bhattacharya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2483,Anjali Bhatt,Anjali Bhatt,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1212,Shunoo Bhardwaj,Shunoo Bhardwaj,F_FP_UAPA_ALIAS,0,NONE,none,1,Matches the bare UAPA alias 'Shunoo'. Single-token / common-name aliases must never trigger alone.,
C1661,Meridian Exports Pvt Ltd,Meridian Exports Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2738,Bhaskar Exports LLP,Bhaskar Exports LLP,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1295,Priya Saxena,Priya Saxena,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2896,Karan Bhardwaj,Karan Bhardwaj,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1611,Aman Ghosh,Aman Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1181,Magunta Geethalatha,Magunta Geethalatha,E_TRUE_RCA,1,EDD_LITE,none,1,Relative/close associate of a PEP (Sabha family graph),in-sansad-a9e203ec046339c9f6bcdc8279ad93b227a1a742
C2700,Harsh Bhardwaj,Harsh Bhardwaj,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2319,Aditya Vaidya,Aditya Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1122,Gurjeet Singh Rana,Smt. Gurjeet Singh Rana,C_FP_PEP_COLLISION,0,NONE,honorific,1,Name on BOTH the PEP register and the debarred list; the two sources share no identifier -> must not auto-link,
C2748,Satpura Ventures Ltd,Satpura Ventures Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1885,Anantara Holdings India Pvt Ltd,Anantara Holdings India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2498,Aravali Chemicals India Pvt Ltd,Aravali Chemicals India Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2970,Zenith Ventures India Pvt Ltd,Zenith Ventures India Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1354,Preeti Pillai,Preeti Pillai,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2062,Meridian Exports India Pvt Ltd,Meridian Exports India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1633,Vikram Nair,Vikram Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2699,Imran Kulkarni,Imran Kulkarni,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2364,Zenith Chemicals India Pvt Ltd,Zenith Chemicals India Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1739,Siddharth Vaidya,Siddharth Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1842,Aman Pillai,Aman Pillai,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2121,Karan Ghosh,Karan Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1323,Zenith Industries Pvt Ltd,Zenith Industries Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2229,Varun Joshi,Varun Joshi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2616,Nisha Nair,Nisha Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1141,Mohite Patil Dhairyasheel Rajsinh,Mohite Patil Dhairyasheel Rajsinh,D_TRUE_PEP,1,EDD,none,1,"Sitting MP (Nationalist Congress Party - Sharadchandra Pawar) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q126367112
C2185,Karan Dutta,Karan Dutta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1861,Konark Logistics India Pvt Ltd,Konark Logistics India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2642,Kavya Menon,Kavya Menon,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2589,Siddharth Vaidya,Siddharth Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1548,Rohan Bhatt,Rohan Bhatt,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1051,Shiv Kumar Nathany,"Nathany, Kumar",B_FP_PAN_MISMATCH,0,NONE,reorder+drop_middle,1,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-a3a03d0a141344a3a35fe7ac998d34f5f55c8289
C1785,Deepak Bose,Deepak Bose,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1415,Karan Chatterjee,Karan Chatterjee,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2149,Aravali Infra Ltd,Aravali Infra Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1379,Sneha Vaidya,Sneha Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2873,Ananya Chauhan,Ananya Chauhan,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2365,Vikram Bose,Vikram Bose,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1301,Farah Saxena,Farah Saxena,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1272,Aditya Joshi,Aditya Joshi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1094,Gaurav Dedhia,Gaurav Dedhia,B_FP_PAN_MISMATCH,0,NONE,none,1,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-12879f6b2ba2d4f2964e46844d8d1894feb5bb78
C2649,Priya Nair,Priya Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2190,Nisha Vaidya,Nisha Vaidya,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2356,Bhaskar Ventures LLP,Bhaskar Ventures LLP,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1941,Ananya Bhatt,Ananya Bhatt,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1918,Chandra Enterprises India Pvt Ltd,Chandra Enterprises India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1239,Numan Chauhan,Numan Chauhan,F_FP_UAPA_ALIAS,0,NONE,none,1,Matches the bare UAPA alias 'Numan'. Single-token / common-name aliases must never trigger alone.,
C2926,Arjun Pillai,Arjun Pillai,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2202,Rahul Dutta,Rahul Dutta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1867,Rahul Deshmukh,Rahul Deshmukh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1519,Aman Kulkarni,Aman Kulkarni,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1609,Kunal Mehta,Kunal Mehta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1118,Diwakar Singh,"Singh, Diwakar",C_FP_PEP_COLLISION,0,NONE,reorder,1,Name on BOTH the PEP register and the debarred list; the two sources share no identifier -> must not auto-link,
C2500,Ritu Bhatt,Ritu Bhatt,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2086,Chandra Textiles India Pvt Ltd,Chandra Textiles India Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2494,Bhaskar Industries Pvt Ltd,Bhaskar Industries Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2821,Zenith Ventures Pvt Ltd,Zenith Ventures Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1269,Kavya Trivedi,Kavya Trivedi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1020,Mr. Harjit Singh,Dr. Mr. Harjit Singh,A_TRUE_SANCTION,1,HIGH,honorific,0,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-a1ba6eef0d7e766e2e6ba8ae5349cbfe3dc6f046
C1793,Gaurav Chatterjee,Gaurav Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2200,Nikhil Iyer,Nikhil Iyer,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1189,Shrimati Hausabai,Shrimati Hausabai,E_TRUE_RCA,1,EDD_LITE,none,1,Relative/close associate of a PEP (Sabha family graph),in-sansad-1b29d2d4a81db2c02e9d6714fa782d3a36f0b8fc
C2674,Nikhil Menon,Nikhil Menon,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1599,Rehan Chauhan,Rehan Chauhan,H_CLEAN,0,NONE,none,1,Not on any watchlist,
