client_id,client_name,client_type,pan,country,sector,branch,onboarding_date,exposure_inr,last_kyc_refresh
C2451,Anantara Textiles Pvt Ltd,Corporate,FAECA5606J,IN,Gems & Jewellery,Hyderabad,2021-02-14,3297656,2023-12-06
C2064,Manav Chatterjee,Individual,KHAPC8134Y,IN,NBFC,Delhi,2022-11-23,852242,2024-03-05
C1674,Rahul Sethi,Individual,HLBPS8365J,IN,NBFC,Mumbai,2020-12-29,1945952,2022-09-28
C1472,Nilgiri Infra Ltd,Corporate,CGACN7694F,IN,Agri,Kolkata,2021-12-16,4189604,2022-11-06
C1865,Imran Nair,Individual,EWWPN6337O,IN,Import/Export,Chennai,2020-05-09,9295052,2022-04-13
C2141,Karan Bose,Individual,,IN,Infrastructure,Hyderabad,2021-02-11,3324333,2021-12-24
C1769,Arjun Mehta,Individual,RFVPM7305J,IN,Financial Services,Ahmedabad,2025-06-07,4761167,2028-04-21
C1067,Mukesh Kumar Khare,Individual,,IN,Gems & Jewellery,Chennai,2021-07-07,12570694,2024-03-08
C1968,Aman Menon,Individual,RRIPM7316F,IN,Financial Services,Bengaluru,2021-09-27,5791677,2024-07-05
C1077,Raghuhari Yogeshkumar Saraf,Individual,,IN,Import/Export,Pune,2022-06-10,3267999,2024-09-17
C2514,Meera Kulkarni,Individual,KBVPK1642R,IN,NBFC,Pune,2023-07-01,789545,2025-08-04
C2222,Rehan Bhatt,Individual,DWPPB4940Q,IN,Gems & Jewellery,Mumbai,2024-07-21,1006800,2025-06-15
C1221,Salim Bose,Individual,MJTPB1485W,IN,Import/Export,Bengaluru,2021-08-28,852408,2024-05-22
C2723,Satpura Holdings Pvt Ltd,Corporate,STYCS1302U,IN,Commodities,Mumbai,2025-03-24,5372197,2028-02-25
C2347,Nikhil Kulkarni,Individual,,IN,Gems & Jewellery,Delhi,2020-06-09,2648639,2021-12-20
C2602,Deepak Rao,Individual,ZXRPR5418E,IN,Pharma,Kolkata,2020-07-18,10417217,2022-07-18
C2539,Satpura Industries India Pvt Ltd,Corporate,HBVCS1009W,IN,IT Services,Delhi,2019-06-25,1047112,2020-03-02
C2979,Farah Trivedi,Individual,XNRPT5612Z,IN,Commodities,Delhi,2023-04-22,5932087,2025-05-18
C2910,Divya Nair,Individual,OCVPN4146M,IN,Import/Export,Hyderabad,2023-05-17,2010907,2024-08-03
C1498,Aravali Ventures Ltd,Corporate,,IN,IT Services,Delhi,2020-02-27,866505,2023-01-18
C1551,Aman Vaidya,Individual,HJJPV2772E,IN,Commodities,Pune,2025-06-13,3945477,2027-06-29
C1615,Aravali Logistics LLP,Corporate,RWXCA6104B,IN,Pharma,Ahmedabad,2022-09-08,7242978,2024-03-21
C1408,Nikhil Nair,Individual,OXTPN4074E,IN,Financial Services,Mumbai,2020-06-16,875672,2022-08-16
C2504,Manav Sethi,Individual,ELPPS5604B,IN,IT Services,Mumbai,2023-04-23,232828,2025-12-08
C1281,Nilgiri Infra Pvt Ltd,Corporate,YKRCN2542H,IN,Agri,Pune,2020-03-11,598041,2020-10-09
C2955,Tanvi Deshmukh,Individual,,IN,IT Services,Bengaluru,2023-11-07,245322,2026-05-30
C1153,Bharatsinhji Shankarji Dabhi,Individual,XUIPD9660D,IN,Pharma,Bengaluru,2024-06-24,819529,2026-03-02
C2633,Aravali Exports Ltd,Corporate,,IN,Import/Export,Pune,2024-10-19,5297792,2026-07-13
C1381,Nisha Sengupta,Individual,DNHPS8916G,IN,Real Estate,Ahmedabad,2025-01-14,3775862,2027-06-19
C2049,Divya Kulkarni,Individual,CNVPK2384D,IN,Gems & Jewellery,Bengaluru,2019-12-09,1177469,2022-01-28
C1627,Gaurav Ghosh,Individual,DLIPG1225R,IN,Commodities,Chennai,2022-09-26,8000585,2024-06-29
C1045,Anandilal Chanda HUF,Corporate,AACHC8681B,IN,Gems & Jewellery,Chennai,2020-09-13,548635,2021-05-14
C2429,Rehan Malhotra,Individual,AASPM8245Q,IN,Commodities,Pune,2023-05-10,2542987,2025-08-10
C1249,Nikhil Joshi,Individual,MPUPJ8102I,IN,Infrastructure,Hyderabad,2020-02-04,1785022,2020-11-10
C1715,Manav Rao,Individual,PXKPR5345U,IN,Infrastructure,Mumbai,2022-05-25,2059911,2025-04-06
C1960,Deepak Chatterjee,Individual,NHCPC0697W,IN,Pharma,Pune,2020-10-19,1351343,2021-06-30
C2303,Deepak Dutta,Individual,LCWPD9118G,IN,Gems & Jewellery,Bengaluru,2021-05-23,3705906,2023-01-17
C2486,Gaurav Mehta,Individual,CVNPM7590B,IN,IT Services,Kolkata,2025-01-13,1846519,2026-01-31
C2787,Isha Iyer,Individual,UZQPI5065V,IN,IT Services,Bengaluru,2019-04-23,2621294,2021-10-01
C2527,Aravali Textiles LLP,Corporate,ILJCA1606S,IN,Real Estate,Delhi,2022-11-24,116084,2023-12-18
C2199,Farah Iyer,Individual,DVQPI7556D,IN,Real Estate,Mumbai,2020-10-09,6352443,2021-12-23
C1504,Kunal Malhotra,Individual,OAWPM2393F,IN,Pharma,Kolkata,2021-09-02,637292,2022-04-26
C2355,Nilgiri Industries LLP,Corporate,FEGCN0139S,IN,NBFC,Pune,2024-02-23,5366345,2025-05-11
C1222,MUHAMMAD WASEEM,Individual,GBJPW7214H,IN,Real Estate,Ahmedabad,2023-02-26,238933,2023-10-23
C2389,Kavya Bhatt,Individual,,IN,Agri,Kolkata,2020-05-28,2007449,2022-12-20
C2426,Neha Rao,Individual,,IN,Pharma,Delhi,2020-09-14,2890616,2021-06-27
C2562,Sneha Kulkarni,Individual,LQWPK4954K,IN,Financial Services,Ahmedabad,2021-03-10,2995775,2021-11-27
C2401,Anantara Industries LLP,Corporate,DJCCA7829E,IN,Pharma,Mumbai,2024-12-28,577555,2026-12-25
C1365,Nikhil Sengupta,Individual,STUPS3996L,IN,NBFC,Delhi,2019-11-01,574739,2022-03-29
C1817,Preeti Trivedi,Individual,GZRPT1333F,IN,IT Services,Ahmedabad,2023-11-06,8989318,2026-06-29
C2569,Zoya Mehta,Individual,ENHPM5519Y,IN,Pharma,Pune,2020-01-31,829366,2022-11-30
C1895,Siddharth Menon,Individual,,IN,Gems & Jewellery,Kolkata,2022-05-31,723060,2024-05-12
C1416,Konark Enterprises LLP,Corporate,LURCK6498Z,IN,Real Estate,Delhi,2020-09-04,11416849,2022-09-12
C2818,Chandra Textiles LLP,Corporate,PXWCC1380F,IN,Real Estate,Pune,2023-03-13,2148475,2024-11-25
C1319,Isha Iyer,Individual,GJGPI7003X,IN,Import/Export,Delhi,2024-04-27,893363,2025-06-17
C2208,Anjali Chauhan,Individual,QZEPC2096D,IN,Gems & Jewellery,Ahmedabad,2020-05-21,14762964,2021-09-21
C1539,Chandra Capital Pvt Ltd,Corporate,,IN,IT Services,Ahmedabad,2020-08-16,20350132,2022-10-29
C1182,Shri Khan,Individual,NCVPK1953M,IN,Infrastructure,Delhi,2021-02-12,1796741,2022-05-18
C1545,Karan Bhardwaj,Individual,GONPB7540F,IN,NBFC,Mumbai,2024-07-21,3149395,2025-12-23
C2309,Satpura Enterprises LLP,Corporate,HEFCS2426P,IN,Pharma,Pune,2025-04-18,2012160,2026-08-09
C2339,Sanjay Rao,Individual,EZIPR6220Z,IN,IT Services,Mumbai,2024-07-31,1721657,2025-02-25
C1499,Meera Bhattacharya,Individual,EVMPB1163S,IN,NBFC,Ahmedabad,2024-03-16,2229507,2027-03-21
C2447,Karan Trivedi,Individual,YOHPT8900A,IN,NBFC,Kolkata,2020-02-28,145249,2020-10-20
C2120,Nilgiri Ventures Pvt Ltd,Corporate,WCCCN3989D,IN,Financial Services,Hyderabad,2020-12-03,10176346,2021-07-17
C1807,Kavya Malhotra,Individual,JLIPM2028Y,IN,Infrastructure,Ahmedabad,2022-03-20,6726547,2023-11-02
C1399,Varun Iyer,Individual,RIEPI2862F,IN,Pharma,Hyderabad,2025-06-18,555937,2027-08-15
C1784,Satpura Infra Pvt Ltd,Corporate,ZGPCS3937O,IN,Pharma,Pune,2019-09-03,2791456,2022-03-17
C1686,Tanvi Nair,Individual,OGZPN0753X,IN,Import/Export,Bengaluru,2022-12-25,9821068,2024-09-08
C2521,Siddharth Ghosh,Individual,MTQPG1886E,IN,IT Services,Mumbai,2019-07-29,1954084,2020-06-29
C1913,Sundara Holdings LLP,Corporate,ZTMCS4592P,IN,Financial Services,Bengaluru,2022-02-10,5604963,2022-09-28
C1569,Sundara Ventures India Pvt Ltd,Corporate,TBKCS1665O,IN,Real Estate,Delhi,2020-01-10,2037127,2021-07-19
C2756,Nilgiri Chemicals Ltd,Corporate,RTECN1803K,IN,Gems & Jewellery,Mumbai,2019-11-28,910233,2021-07-18
C2241,Meera Trivedi,Individual,,IN,NBFC,Bengaluru,2024-04-01,604066,2025-02-23
C2380,Bhaskar Ventures LLP,Corporate,VVNCB5778K,IN,Real Estate,Chennai,2019-01-29,2307057,2021-08-24
C2072,Sneha Vaidya,Individual,WNWPV9855K,IN,IT Services,Hyderabad,2024-07-19,4427161,2025-04-20
C2677,Nisha Vaidya,Individual,KOGPV6024M,IN,IT Services,Ahmedabad,2024-01-29,76673548,2026-07-17
C1070,Kishor Sharma,Individual,QYJPS5728J,IN,Import/Export,Bengaluru,2022-02-22,1054457,2023-08-29
C1723,Chandra Capital Ltd,Corporate,,IN,Import/Export,Bengaluru,2024-03-22,410204,2027-02-06
C1628,Sanjay Bhattacharya,Individual,QDUPB7190P,IN,Gems & Jewellery,Hyderabad,2020-04-23,2180993,2022-02-16
C2595,Kavya Bhatt,Individual,,IN,Commodities,Mumbai,2023-05-11,3176562,2025-01-24
C2217,Anantara Chemicals LLP,Corporate,,IN,Financial Services,Bengaluru,2024-06-28,4582041,2026-05-27
C2606,Sneha Nair,Individual,,IN,Real Estate,Mumbai,2024-11-05,17285988,2025-06-22
C2850,Anantara Industries Pvt Ltd,Corporate,GMECA9016I,IN,NBFC,Mumbai,2022-04-24,2633798,2022-12-10
C2885,Pooja Ghosh,Individual,MGGPG6198M,IN,Infrastructure,Delhi,2023-10-17,693854,2024-05-17
C1236,I. Maulana,Individual,RUBPI0806N,IN,Infrastructure,Chennai,2022-10-25,1027095,2023-06-13
C2825,Bhaskar Holdings LLP,Corporate,AFICB4456Y,IN,Real Estate,Pune,2022-07-17,2233448,2025-04-07
C1554,Rahul Vaidya,Individual,VIOPV1396P,IN,Agri,Mumbai,2025-06-27,225985,2027-01-29
C1963,Nilgiri Capital Pvt Ltd,Corporate,,IN,Import/Export,Bengaluru,2019-02-27,1944917,2020-10-12
C2084,Bhaskar Infra Ltd,Corporate,,IN,Infrastructure,Pune,2023-10-11,5187307,2026-08-31
C1509,Karan Bhattacharya,Individual,PVXPB9972A,IN,Import/Export,Pune,2019-02-26,3318632,2020-06-28
C2844,Anantara Capital Ltd,Corporate,XDXCA2078N,IN,IT Services,Ahmedabad,2021-07-29,369297,2023-07-27
C1039,Shri Abhishek S. Chauhan,Individual,AGOPC3742P,IN,NBFC,Delhi,2022-05-10,2737972,2022-12-27
C1205,s. h. kaur,Individual,CEFPK8510Q,IN,Real Estate,Mumbai,2024-04-30,5603600,2024-12-01
C2918,Sanjay Ghosh,Individual,EPDPG5004G,IN,Financial Services,Bengaluru,2020-11-03,11349162,2022-11-24
C2107,Meridian Textiles India Pvt Ltd,Corporate,PFKCM3389X,IN,Real Estate,Mumbai,2021-08-18,413735,2022-05-10
C1033,"Sethi, Mr. Rakesh",Individual,ATIPS2321R,IN,IT Services,Ahmedabad,2025-02-13,3946858,2026-12-23
C2406,Zoya Sethi,Individual,QKBPS1109R,IN,Import/Export,Pune,2025-03-29,1217411,2026-12-22
C2922,Siddharth Chatterjee,Individual,YCHPC3138Z,IN,IT Services,Hyderabad,2024-09-11,1039359,2025-10-16
C1008,Om Prakash Modi,Individual,ACFPM8683C,IN,Infrastructure,Delhi,2021-07-28,653026,2022-04-23
C1705,Anantara Infra Pvt Ltd,Corporate,KXMCA5682A,IN,Financial Services,Kolkata,2023-08-26,853852,2024-12-05
C1641,Rehan Bhatt,Individual,OJZPB0751F,IN,Agri,Hyderabad,2021-08-23,458248,2024-03-27
C2724,Konark Chemicals Pvt Ltd,Corporate,ZAVCK1300S,IN,Real Estate,Chennai,2019-04-26,215145,2021-12-26
C1901,Meridian Holdings Ltd,Corporate,YLNCM4020T,IN,Infrastructure,Bengaluru,2021-02-12,4316355,2023-04-11
C1478,Deepak Mehta,Individual,HJCPM5633C,IN,Pharma,Kolkata,2022-07-15,1074098,2023-07-17
C1134,Lakshmi Devi,Individual,OZAPD0219S,IN,Agri,Kolkata,2019-07-01,321144,2020-06-18
C1756,Vindhya Enterprises LLP,Corporate,GWECV4745O,IN,IT Services,Chennai,2023-12-17,4857016,2026-09-21
C2156,Konark Holdings LLP,Corporate,HXDCK2846X,IN,Gems & Jewellery,Ahmedabad,2021-03-04,2480757,2023-01-30
C1240,Latram Mehta,Individual,,IN,Pharma,Hyderabad,2025-07-17,156151,2027-09-15
C2136,Zenith Industries Ltd,Corporate,SXHCZ3382H,IN,Real Estate,Hyderabad,2021-10-20,4113034,2023-10-01
C2812,Kaveri Exports India Pvt Ltd,Corporate,LCECK6899S,IN,Commodities,Pune,2025-01-25,1017026,2025-08-17
C2166,Kunal Chatterjee,Individual,HZFPC5619J,IN,Agri,Bengaluru,2022-05-28,6784463,2023-05-14
C1558,Sanjay Iyer,Individual,MEFPI0173Y,IN,Pharma,Kolkata,2024-12-25,4181650,2027-09-26
C2431,Bhaskar Holdings Ltd,Corporate,UUNCB7958A,IN,Import/Export,Bengaluru,2021-06-21,2862257,2022-05-22
C2566,Satpura Capital LLP,Corporate,NSGCS2126X,IN,Gems & Jewellery,Kolkata,2019-04-10,475130,2021-01-29
C2140,Kaveri Enterprises India Pvt Ltd,Corporate,GKOCK8485G,IN,Agri,Delhi,2020-10-21,6016227,2023-08-24
C1928,Aman Sengupta,Individual,,IN,Infrastructure,Kolkata,2025-06-09,3687748,2026-06-30
C2110,Nisha Chatterjee,Individual,VYZPC2421N,IN,Commodities,Delhi,2020-10-25,193859,2023-04-10
C1005,Shri Bhardwaj Muni Tripathi,Individual,ADDPT0119K,IN,Import/Export,Ahmedabad,2023-12-28,326732,2025-01-15
C2265,Arjun Bhattacharya,Individual,DPZPB9245J,IN,Agri,Hyderabad,2022-01-09,5635026,2024-09-09
C2000,Imran Reddy,Individual,BJGPR9281I,IN,Infrastructure,Mumbai,2025-03-03,7366564,2026-12-11
C1591,Vikram Bhatt,Individual,EUEPB5087N,IN,Import/Export,Hyderabad,2023-12-19,647849,2025-03-26
C1559,Kavya Sethi,Individual,AOJPS9526M,IN,Pharma,Delhi,2021-07-20,395336,2024-07-19
C1259,Vindhya Chemicals Ltd,Corporate,GFFCV5477G,IN,NBFC,Pune,2023-03-11,1029902,2026-02-03
C1246,Zaffar Hussain Bhat,Individual,NJNPB3821U,IN,Import/Export,Delhi,2024-12-24,3714551,2025-11-19
C1697,Varun Dutta,Individual,UJCPD5558L,IN,IT Services,Kolkata,2025-06-17,1927203,2028-04-27
C2377,Vindhya Infra Pvt Ltd,Corporate,ZNWCV1883I,IN,Financial Services,Chennai,2022-05-13,2273665,2024-12-24
C2657,Swati Nair,Individual,PNXPN7236W,IN,Commodities,Bengaluru,2019-09-08,1331672,2022-01-03
C2585,Kavya Rao,Individual,KNGPR5258H,IN,Pharma,Pune,2020-12-31,975749,2022-02-14
C2542,Neha Bhattacharya,Individual,UAFPB0945V,IN,Agri,Kolkata,2022-12-24,3305170,2025-03-31
C2547,Anantara Infra India Pvt Ltd,Corporate,DGLCA5413H,IN,Real Estate,Chennai,2025-04-01,2844665,2025-11-14
C2730,Karan Vaidya,Individual,,IN,Infrastructure,Ahmedabad,2025-03-23,9340247,2025-10-11
C2448,Meera Menon,Individual,HYDPM7221F,IN,Real Estate,Kolkata,2020-09-08,7476282,2021-07-17
C1340,Meridian Logistics Ltd,Corporate,,IN,Agri,Pune,2019-09-06,458255,2022-03-08
C1939,Rahul Bhardwaj,Individual,GNVPB2062T,IN,Import/Export,Pune,2024-12-23,17322613,2026-06-12
C2981,Tanvi Iyer,Individual,QDBPI3054U,IN,NBFC,Hyderabad,2020-03-09,575199,2022-07-24
C1378,Anjali Bhatt,Individual,HFKPB3205R,IN,Gems & Jewellery,Ahmedabad,2019-07-26,7038159,2022-03-27
C1252,Ananya Kulkarni,Individual,TBHPK0240Q,IN,Import/Export,Ahmedabad,2020-06-16,4550204,2023-06-07
C1270,Anantara Chemicals LLP,Corporate,HOZCA8760R,IN,NBFC,Hyderabad,2024-10-22,3036978,2026-02-24
C2242,Gaurav Sengupta,Individual,NDKPS1521I,IN,Financial Services,Bengaluru,2019-08-27,28714141,2021-08-17
C1645,Pooja Saxena,Individual,NENPS1908V,IN,Infrastructure,Bengaluru,2020-11-15,10546996,2022-08-16
C2495,Karan Nair,Individual,PZDPN2059J,IN,Real Estate,Mumbai,2021-11-08,5195042,2024-04-05
C1151,"Uikey, Durgadas",Individual,XCMPU0881J,IN,Import/Export,Pune,2021-09-11,3940524,2023-11-21
C2737,Kaveri Infra Pvt Ltd,Corporate,ZMHCK1787F,IN,Agri,Bengaluru,2024-02-24,673190,2025-03-28
C2031,Aman Nair,Individual,EIAPN1846Q,IN,Commodities,Ahmedabad,2025-02-04,5428804,2026-12-30
C1936,Karan Vaidya,Individual,YDEPV9655H,IN,NBFC,Ahmedabad,2023-01-23,29267369,2024-11-19
C1691,Anantara Logistics Ltd,Corporate,IHZCA0014V,IN,Import/Export,Hyderabad,2022-03-02,296766,2023-04-05
C1149,Sasikanth Senthil,Individual,,IN,Agri,Bengaluru,2022-01-18,3375079,2023-09-03
C1835,Deepak Rao,Individual,QNFPR1560K,IN,Pharma,Chennai,2024-09-26,3504269,2025-08-24
C2399,Aravali Ventures LLP,Corporate,WPHCA4604I,IN,Infrastructure,Delhi,2019-05-25,8419451,2022-01-13
C2413,Meridian Infra India Pvt Ltd,Corporate,,IN,Gems & Jewellery,Delhi,2019-07-03,178270,2021-10-27
C2845,Pooja Mehta,Individual,SLMPM7850E,IN,Financial Services,Pune,2023-06-18,468166,2025-11-28
C2145,Sundara Holdings LLP,Corporate,CIICS5452F,IN,Gems & Jewellery,Chennai,2025-01-13,5647356,2027-02-11
C2635,Rahul Saxena,Individual,TSVPS9945P,IN,Pharma,Kolkata,2022-06-15,748719,2025-06-15
C2957,Gaurav Trivedi,Individual,LPJPT7608V,IN,Financial Services,Chennai,2019-08-24,878342,2022-01-04
C2216,Ananya Bhattacharya,Individual,ZYVPB5790E,IN,NBFC,Ahmedabad,2020-11-12,2790755,2022-10-25
C2483,Anjali Bhatt,Individual,CUFPB4198P,IN,Import/Export,Bengaluru,2021-06-25,1370512,2022-06-05
C1212,Shunoo Bhardwaj,Individual,SQPPB8886S,IN,Pharma,Pune,2024-02-26,777240,2025-06-27
C1661,Meridian Exports Pvt Ltd,Corporate,RSYCM5889C,IN,Financial Services,Ahmedabad,2020-08-09,20406919,2021-10-23
C2738,Bhaskar Exports LLP,Corporate,,IN,Commodities,Chennai,2019-02-14,552698,2020-04-22
C1295,Priya Saxena,Individual,OOAPS0904I,IN,Pharma,Mumbai,2021-09-02,10409921,2023-07-05
C2896,Karan Bhardwaj,Individual,JIJPB0488D,IN,Commodities,Kolkata,2021-08-04,3764270,2022-12-01
C1611,Aman Ghosh,Individual,TRHPG8939X,IN,Pharma,Bengaluru,2022-07-09,705096,2023-07-06
C1181,Magunta Geethalatha,Individual,ZKNPG7162H,IN,Real Estate,Mumbai,2024-11-18,728096,2026-04-19
C2700,Harsh Bhardwaj,Individual,AQAPB3703F,IN,Real Estate,Chennai,2021-05-07,1292974,2023-04-07
C2319,Aditya Vaidya,Individual,XCNPV0920W,IN,Gems & Jewellery,Delhi,2025-01-25,2228525,2025-10-27
C1122,Smt. Gurjeet Singh Rana,Individual,OIAPR6843N,IN,Commodities,Hyderabad,2023-01-03,702966,2025-06-03
C2748,Satpura Ventures Ltd,Corporate,BXNCS2308M,IN,Gems & Jewellery,Bengaluru,2024-02-09,528376,2026-10-21
C1885,Anantara Holdings India Pvt Ltd,Corporate,SPGCA7667E,IN,IT Services,Ahmedabad,2021-03-17,533384,2022-08-05
C2498,Aravali Chemicals India Pvt Ltd,Corporate,,IN,Gems & Jewellery,Hyderabad,2021-12-01,1273147,2024-11-30
C2970,Zenith Ventures India Pvt Ltd,Corporate,,IN,Financial Services,Chennai,2020-02-27,458710,2022-07-26
C1354,Preeti Pillai,Individual,LQMPP7659F,IN,IT Services,Hyderabad,2023-09-09,1774070,2024-06-19
C2062,Meridian Exports India Pvt Ltd,Corporate,QJPCM6206Q,IN,Real Estate,Pune,2023-05-28,340126,2024-11-03
C1633,Vikram Nair,Individual,ULHPN3698T,IN,Real Estate,Hyderabad,2021-02-05,11969947,2023-03-03
C2699,Imran Kulkarni,Individual,CTCPK5876E,IN,IT Services,Mumbai,2020-08-16,2950320,2021-03-16
C2364,Zenith Chemicals India Pvt Ltd,Corporate,,IN,IT Services,Bengaluru,2024-05-25,2628618,2026-07-26
C1739,Siddharth Vaidya,Individual,ZIDPV4633J,IN,Agri,Delhi,2023-03-04,65295010,2025-06-01
C1842,Aman Pillai,Individual,KJEPP8505K,IN,Pharma,Pune,2020-07-14,469791,2021-03-03
C2121,Karan Ghosh,Individual,STYPG0408D,IN,IT Services,Hyderabad,2020-07-04,2918891,2021-03-25
C1323,Zenith Industries Pvt Ltd,Corporate,ZLBCZ9405S,IN,Import/Export,Bengaluru,2019-12-28,6508859,2022-01-18
C2229,Varun Joshi,Individual,FBZPJ9408Z,IN,NBFC,Delhi,2019-02-28,1616313,2021-09-29
C2616,Nisha Nair,Individual,YROPN6774G,IN,Financial Services,Mumbai,2021-02-08,4792240,2024-01-09
C1141,Mohite Patil Dhairyasheel Rajsinh,Individual,XXHPR0605O,IN,Infrastructure,Mumbai,2021-07-11,3723618,2022-12-26
C2185,Karan Dutta,Individual,JQNPD9305Z,IN,NBFC,Pune,2022-08-23,5590662,2025-06-07
C1861,Konark Logistics India Pvt Ltd,Corporate,BTOCK7474U,IN,Commodities,Pune,2019-12-03,12542509,2020-11-26
C2642,Kavya Menon,Individual,MLPPM7886A,IN,Commodities,Bengaluru,2020-03-12,572826,2021-09-23
C2589,Siddharth Vaidya,Individual,XIQPV5349B,IN,Infrastructure,Kolkata,2024-09-17,4403890,2026-07-06
C1548,Rohan Bhatt,Individual,IXBPB6480C,IN,Pharma,Hyderabad,2019-08-12,5451371,2020-06-13
C1051,"Nathany, Kumar",Individual,QECPN1674U,IN,Infrastructure,Pune,2020-05-30,2658967,2022-10-08
C1785,Deepak Bose,Individual,DKUPB1913L,IN,Pharma,Delhi,2023-08-20,620850,2024-09-11
C1415,Karan Chatterjee,Individual,,IN,Import/Export,Ahmedabad,2023-01-22,1422484,2024-08-28
C2149,Aravali Infra Ltd,Corporate,OHTCA7450C,IN,Commodities,Pune,2023-12-07,745330,2024-08-30
C1379,Sneha Vaidya,Individual,ZCTPV7706L,IN,Gems & Jewellery,Delhi,2019-09-20,4635269,2021-01-25
C2873,Ananya Chauhan,Individual,APDPC5775S,IN,Pharma,Hyderabad,2020-07-07,6338472,2021-12-04
C2365,Vikram Bose,Individual,ZLJPB4240X,IN,Agri,Pune,2023-04-09,1508115,2026-02-11
C1301,Farah Saxena,Individual,ZGRPS0438Y,IN,Import/Export,Bengaluru,2021-06-05,782573,2022-08-17
C1272,Aditya Joshi,Individual,EBWPJ9594P,IN,Agri,Delhi,2020-12-15,104716,2023-05-09
C1094,Gaurav Dedhia,Individual,KTMPD2105X,IN,NBFC,Hyderabad,2023-07-10,13877684,2025-03-31
C2649,Priya Nair,Individual,PHPPN8139Q,IN,NBFC,Bengaluru,2019-06-18,682149,2020-12-18
C2190,Nisha Vaidya,Individual,,IN,Pharma,Ahmedabad,2022-10-16,11795918,2023-05-10
C2356,Bhaskar Ventures LLP,Corporate,,IN,Import/Export,Chennai,2020-09-15,3163668,2021-06-13
C1941,Ananya Bhatt,Individual,PYUPB6536F,IN,Import/Export,Bengaluru,2021-02-06,2626904,2023-11-04
C1918,Chandra Enterprises India Pvt Ltd,Corporate,PWDCC5275G,IN,Infrastructure,Kolkata,2019-09-26,21272546,2021-09-03
C1239,Numan Chauhan,Individual,JMXPC5331K,IN,Financial Services,Ahmedabad,2021-04-26,2592883,2023-03-05
C2926,Arjun Pillai,Individual,KEOPP3177N,IN,Import/Export,Hyderabad,2020-05-19,4146315,2022-10-07
C2202,Rahul Dutta,Individual,AMPPD5864I,IN,Financial Services,Mumbai,2019-03-14,1044738,2020-04-17
C1867,Rahul Deshmukh,Individual,GHXPD7275P,IN,Gems & Jewellery,Kolkata,2024-09-26,946423,2027-09-08
C1519,Aman Kulkarni,Individual,,IN,Infrastructure,Bengaluru,2019-02-24,9448603,2020-06-08
C1609,Kunal Mehta,Individual,PWAPM8325R,IN,Commodities,Bengaluru,2020-07-20,923762,2021-12-06
C1118,"Singh, Diwakar",Individual,QIPPS1428P,IN,Infrastructure,Kolkata,2021-12-22,12875396,2023-04-15
C2500,Ritu Bhatt,Individual,XNSPB0482O,IN,Pharma,Bengaluru,2025-07-08,4823335,2026-07-22
C2086,Chandra Textiles India Pvt Ltd,Corporate,,IN,Financial Services,Mumbai,2024-07-20,1427932,2025-04-26
C2494,Bhaskar Industries Pvt Ltd,Corporate,ALZCB1609B,IN,Financial Services,Chennai,2019-07-01,556681,2020-09-15
C2821,Zenith Ventures Pvt Ltd,Corporate,EVHCZ1477O,IN,IT Services,Bengaluru,2024-05-16,2739748,2024-12-25
C1269,Kavya Trivedi,Individual,VXWPT4519P,IN,Real Estate,Ahmedabad,2024-09-14,836889,2027-05-23
C1020,Dr. Mr. Harjit Singh,Individual,,IN,Infrastructure,Kolkata,2024-02-08,7693370,2026-03-07
C1793,Gaurav Chatterjee,Individual,OEMPC6942J,IN,Commodities,Kolkata,2022-08-28,6519011,2025-01-26
C2200,Nikhil Iyer,Individual,LSMPI4834P,IN,Financial Services,Pune,2019-08-29,4523638,2020-06-10
C1189,Shrimati Hausabai,Individual,LNVPH6504U,IN,Real Estate,Ahmedabad,2022-10-07,9573525,2024-08-04
C2674,Nikhil Menon,Individual,BHYPM4984T,IN,Commodities,Hyderabad,2019-12-28,759311,2022-08-26
C1599,Rehan Chauhan,Individual,XFVPC5394Q,IN,Commodities,Kolkata,2019-10-03,614616,2022-01-05
C2672,Kaveri Industries India Pvt Ltd,Corporate,AMPCK4782R,IN,Real Estate,Mumbai,2019-03-20,3104435,2021-08-26
C1727,Nisha Deshmukh,Individual,VXEPD7483B,IN,Infrastructure,Mumbai,2024-06-10,3546492,2026-11-25
C2753,Swati Deshmukh,Individual,EZZPD9829C,IN,Financial Services,Bengaluru,2022-04-24,3100366,2024-12-21
C1667,Nilgiri Exports Pvt Ltd,Corporate,ECACN6417K,IN,Pharma,Hyderabad,2022-05-20,17411451,2024-04-08
C2937,Rahul Pillai,Individual,BHVPP3284S,IN,Real Estate,Mumbai,2019-03-18,5638278,2020-04-03
C2634,Aravali Logistics LLP,Corporate,EZSCA1358B,IN,Import/Export,Mumbai,2019-11-02,344693,2022-09-06
C2794,Deepak Joshi,Individual,,IN,Financial Services,Delhi,2020-10-18,619750,2021-11-11
C1707,Karan Nair,Individual,MMFPN0920K,IN,Real Estate,Chennai,2022-12-05,2374687,2024-07-02
C1893,Deepak Sengupta,Individual,VVIPS5196Q,IN,Financial Services,Hyderabad,2021-05-23,821048,2023-12-06
C2474,Gaurav Kulkarni,Individual,,IN,Pharma,Bengaluru,2020-01-15,11174008,2022-02-09
C2971,Shreya Bhardwaj,Individual,LHDPB6709C,IN,IT Services,Kolkata,2023-06-11,110949,2024-09-05
